id,name,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,host_since_year,host_response_rate(%),host_acceptance_rate(%),host_lives_in_the_same_neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,instant_bookable
1078466069601745693,sunny and spacious apartment,within a few hours,False,1,True,True,2015,100.0,100.0,False,Prospect-Lefferts Gardens,Brooklyn,40.6575355297,-73.9576128952,Entire home/apt,2,1.0,1.0,1.0,158.0,45,62,45,45,62,62,45.0,62.0,0,False
722636849865704965,This is the Best Place to be off the Jefferson L!A,within an hour,False,3,True,True,2018,100.0,98.0,True,Bushwick,Brooklyn,40.70569,-73.92372,Private room,2,1.5,1.0,1.0,90.0,30,365,30,30,1125,1125,30.0,1125.0,22,False
27785672,Bushwick Art collective haven,within a day,False,3,True,True,2012,100.0,43.0,True,Bushwick,Brooklyn,40.70351,-73.91852,Entire home/apt,8,1.0,3.0,4.0,265.0,30,30,30,30,30,30,30.0,30.0,31,False
22020696,3 A  LARGE & GREAT STUDIO  APT GREAT LOCATION NYC,a few days or more,False,6,True,True,2014,0.0,0.0,False,Kips Bay,Manhattan,40.74171,-73.98224,Entire home/apt,2,1.0,1.0,2.0,100.0,30,365,30,30,365,365,30.0,365.0,0,False
8385447,Private Brick House,within a day,False,2,True,True,2015,100.0,36.0,True,Bedford-Stuyvesant,Brooklyn,40.68001,-73.94248,Entire home/apt,5,1.0,2.0,2.0,105.0,30,120,30,30,120,120,30.0,120.0,9,False
991634223943323194,"Large Furnished Room, 8 min to Prospect Park #73",within an hour,True,452,True,True,2012,100.0,18.0,False,Crown Heights,Brooklyn,40.6730809174,-73.952056047,Private room,1,1.0,4.0,1.0,43.0,90,365,30,90,365,800,56.1,611.0,0,False
599992807763168166,"Sonder Henri on 24 | King Room, Balcony City View",within an hour,False,75,True,True,2018,99.0,100.0,False,Flatiron District,Manhattan,40.74245,-73.99145,Private room,2,1.0,0.0,1.0,285.0,2,1125,1,2,1,28,1.5,16.5,4,False
18449954,Delightful Brooklyn Studio,within a few hours,False,1,True,False,2017,75.0,100.0,True,Crown Heights,Brooklyn,40.6777,-73.94879,Entire home/apt,2,1.0,0.0,1.0,90.0,31,1125,31,31,1125,1125,31.0,1125.0,90,False
53195760,"Bushwick Exposed Brick Room, AC, washer/dryer #107",within an hour,True,452,True,True,2012,100.0,18.0,False,Ridgewood,Queens,40.70131,-73.90516,Private room,1,2.0,1.0,1.0,39.0,90,365,30,90,800,1000,56.1,886.9,0,False
762777419274013912,2BR in Mega-Luxury Building,a few days or more,False,1,True,True,2013,0.0,20.0,True,Bushwick,Brooklyn,40.69885,-73.93304,Entire home/apt,3,1.0,2.0,2.0,210.0,30,365,30,30,365,365,30.0,365.0,2,False
38024356,Private Bedroom in the heart of Crown Heights,within an hour,True,1,True,True,2013,100.0,98.0,True,Crown Heights,Brooklyn,40.67518,-73.95081,Private room,2,1.0,1.0,1.0,170.0,1,1125,1,1,1125,1125,1.0,1125.0,49,False
876332934896097503,Private Room with Private Yard in Duplex-1st Floor,within an hour,False,2,True,True,2014,100.0,93.0,True,Crown Heights,Brooklyn,40.6764557436,-73.952244921,Private room,2,1.5,1.0,1.0,102.0,30,1125,30,30,1125,1125,30.0,1125.0,22,False
1034804598785667117,Cozy Bright Room in Brooklyn,within an hour,True,3,True,True,2012,100.0,91.0,True,Crown Heights,Brooklyn,40.67634,-73.94105,Private room,1,1.0,1.0,1.0,100.0,30,60,30,30,1125,1125,30.0,1125.0,0,True
702015743416166619,Luxury 3 BR condo + balcony w views of Central PK,within an hour,True,1,True,True,2013,100.0,94.0,False,Upper West Side,Manhattan,40.7701937,-73.9829177,Entire home/apt,6,2.5,3.0,4.0,1100.0,30,180,30,30,180,180,30.0,180.0,2,False
52948831,"Bushwick HDTV Room, 24 min to Manhattan #258",within an hour,True,452,True,True,2012,100.0,18.0,False,Bushwick,Brooklyn,40.69776,-73.92021,Private room,1,1.0,1.0,1.0,35.0,30,365,30,90,800,1000,56.1,886.9,0,False
773032149068248039,"Large HDTV Room, 10 min walk to Prospect Park #392",within an hour,True,452,True,True,2012,100.0,18.0,False,Crown Heights,Brooklyn,40.67367,-73.95451,Private room,1,2.0,5.0,1.0,46.0,90,365,30,90,365,800,56.1,611.0,0,False
1478946,"Prime Chelsea/Hudson Yards secure studio, freeWiFi",within an hour,False,15,True,True,2013,100.0,77.0,True,Chelsea,Manhattan,40.75022,-73.99585,Entire home/apt,2,1.0,0.0,1.0,115.0,70,730,70,70,730,730,70.0,730.0,50,False
52905230,"Bushwick HDTV Room, 24 min to Manhattan #257",within an hour,True,452,True,True,2012,100.0,18.0,False,Bushwick,Brooklyn,40.6981,-73.91869,Private room,1,1.0,1.0,1.0,36.0,90,365,30,90,800,1000,56.1,886.9,0,False
1025440454506249112,Chic Private Room,within an hour,False,12,True,True,2023,80.0,100.0,True,Bushwick,Brooklyn,40.6916386829,-73.911446483,Private room,2,2.0,1.0,1.0,38.0,30,365,30,30,365,365,30.0,365.0,0,True
767967646552010782,Look No More! Pets Allowed HERE!,within an hour,False,68,True,True,2014,99.0,96.0,False,Midtown,Manhattan,40.7467,-73.98552,Private room,2,1.0,1.0,1.0,98.0,1,1125,1,1,1,1125,1.0,600.3,0,True
767965856588216036,Rare Gem! Near Museum of Modern Art,within an hour,False,68,True,True,2014,99.0,96.0,False,Midtown,Manhattan,40.74686,-73.9857,Private room,2,1.0,1.0,1.0,98.0,1,1125,1,1,1,1125,1.0,600.3,0,True
831739059877804982,"Walker Hotel Tribeca, Cozy King",within an hour,False,4,True,True,2019,100.0,98.0,True,Chinatown,Manhattan,40.7176610698,-74.0013266147,Private room,2,1.0,1.0,1.0,292.0,1,365,1,1,1125,1125,1.0,1125.0,3,True
37588246,"Blueground | UWS, w/d, nr Lincon Center",within an hour,False,803,True,True,2016,99.0,97.0,False,Upper West Side,Manhattan,40.77199,-73.98026,Entire home/apt,2,1.0,1.0,1.0,302.0,31,1125,31,365,1125,1125,36.4,1125.0,0,False
4645170,Private Room with Queen size bed,within a day,False,2,True,True,2014,100.0,53.0,True,Hell's Kitchen,Manhattan,40.75985,-73.9956,Private room,2,1.0,1.0,1.0,89.0,30,1124,30,30,1124,1124,30.0,1124.0,82,False
968870682060442981,Cozy 1-bedroom in Bed-Stuy,a few days or more,False,1,True,False,2017,0.0,50.0,False,Bedford-Stuyvesant,Brooklyn,40.6793176903,-73.9096571376,Private room,1,1.0,1.0,1.0,32.0,30,365,30,30,365,365,30.0,365.0,0,False
847111592468506161,Hip and Trendy Guest Room,within an hour,False,21,True,True,2022,100.0,61.0,False,Crown Heights,Brooklyn,40.6777973872,-73.9434866535,Private room,2,1.0,1.0,1.0,42.0,30,365,30,30,365,365,30.0,365.0,0,True
634353,Luxury 1Bed with Central Park Views,within an hour,False,10,True,True,2011,100.0,0.0,True,Upper West Side,Manhattan,40.77416,-73.98591,Entire home/apt,3,1.0,2.0,1.0,1000.0,30,1125,30,30,1125,1125,30.0,1125.0,44,False
49618720,Chelsea One Bedroom with Rooftop,within an hour,True,130,True,True,2014,100.0,100.0,False,Chelsea,Manhattan,40.7513,-73.9958,Entire home/apt,3,1.0,1.0,1.0,324.0,60,270,60,60,1125,1125,60.0,1125.0,0,True
41531671,Studio631 In the heart of Midtown Manhattan,within an hour,False,5,True,True,2019,100.0,98.0,True,Midtown,Manhattan,40.74815,-73.98892,Entire home/apt,6,1.0,0.0,3.0,216.0,1,365,1,2,9,1125,1.0,1007.5,125,True
15583957,145 Mulberry-Newly Renovated Apartment,within a day,False,136,True,True,2015,65.0,38.0,False,Little Italy,Manhattan,40.71899,-73.99773,Entire home/apt,3,1.0,0.0,1.0,130.0,30,365,30,30,365,365,30.0,365.0,8,False
53105871,"Bushwick Room, Laundry, 23 min to Manhattan #210",within an hour,True,452,True,True,2012,100.0,18.0,False,Bushwick,Brooklyn,40.69217,-73.91266,Private room,1,1.0,1.0,1.0,36.0,90,365,30,90,800,1000,56.1,886.9,0,False
53715096,Family Holiday - 2Floor Brownstone in Bed-Stuy BK,within an hour,False,1,True,True,2012,100.0,100.0,False,Bedford-Stuyvesant,Brooklyn,40.68265,-73.95585,Entire home/apt,4,2.0,3.0,3.0,279.0,30,35,30,30,35,35,30.0,35.0,4,False
48933117,COZY LOFT APT IN TRIBECA,within an hour,False,3,True,True,2016,100.0,100.0,True,Tribeca,Manhattan,40.71863,-74.0041,Entire home/apt,2,1.0,1.0,3.0,199.0,30,60,30,30,60,60,30.0,60.0,5,False
698371147649198204,"Beautiful, Prime location East Village 1Br in",within a day,False,6,True,True,2014,85.0,40.0,False,Stuyvesant Town,Manhattan,40.73042,-73.97938,Entire home/apt,3,1.0,1.0,1.0,138.0,30,365,30,30,365,365,30.0,365.0,2,False
692726447958336704,The Merchant Marine,within an hour,True,15,True,True,2016,100.0,99.0,True,Crown Heights,Brooklyn,40.67713,-73.94221,Private room,2,2.0,1.0,1.0,70.0,30,1125,30,30,1125,1125,30.0,1125.0,57,False
10983794,Design Apt in New Bld at Gramercy,within a day,True,1,True,True,2013,100.0,82.0,False,Gramercy,Manhattan,40.73707,-73.98511,Entire home/apt,6,2.0,3.0,5.0,800.0,90,365,90,90,365,365,90.0,365.0,5,False
772345723941537521,Full Bedroom C w/Private Bathroom in #1530,within a few hours,False,267,True,True,2019,100.0,72.0,False,Williamsburg,Brooklyn,40.70585,-73.94545,Private room,2,0.0,6.0,1.0,75.0,30,180,30,30,180,180,30.0,180.0,0,False
821024670257176533,Queen Bedroom 3C in #169: Prospect Heights,within a few hours,False,267,True,True,2019,100.0,72.0,False,Crown Heights,Brooklyn,40.6733587281,-73.955315514,Private room,1,0.0,1.0,1.0,72.0,30,180,30,30,180,180,30.0,180.0,0,False
978983655030079491,Artistic Loft A Century-Old Gem,within an hour,True,1,True,True,2023,100.0,100.0,False,Bushwick,Brooklyn,40.7002070143,-73.9257362686,Entire home/apt,5,1.0,2.0,3.0,289.0,1,365,1,5,365,365,2.8,365.0,24,True
966917087282735307,2bd/2full bath w/kitchen & w/d,within a day,False,1,True,True,2016,100.0,50.0,True,Bedford-Stuyvesant,Brooklyn,40.69504,-73.93589,Entire home/apt,4,2.0,2.0,3.0,125.0,30,90,30,30,90,90,30.0,90.0,0,False
839786573617495393,Room in the heart of LES with Rooftop BBQ,within an hour,False,21,True,True,2019,97.0,61.0,False,East Village,Manhattan,40.7217034559,-73.9814727316,Private room,1,1.0,1.0,1.0,40.0,30,60,30,30,60,60,30.0,60.0,0,False
2619802,Incredible 2-BR w/ Kitchen Island!,within a few hours,False,31,True,True,2014,88.0,81.0,True,Upper East Side,Manhattan,40.77131,-73.9571,Entire home/apt,3,1.0,2.0,2.0,116.0,30,360,30,30,360,360,30.0,360.0,10,False
749791080990625595,"Blueground | East Village, w/d, nr Union Sq",within an hour,False,803,True,True,2016,99.0,97.0,False,East Village,Manhattan,40.7289428,-73.983961,Entire home/apt,4,1.0,2.0,2.0,318.0,31,1125,31,365,1125,1125,36.4,1125.0,0,False
1029713156755566284,Comfy lounge chairs and roll-in shower,within an hour,False,6,True,True,2023,100.0,100.0,True,Williamsburg,Brooklyn,40.7155065,-73.9527242,Private room,2,1.0,1.0,1.0,100.0,1,365,1,1,28,731,1.0,514.4,0,True
113265,Brooklyn- Crown Heights Garden Apt.,within an hour,True,2,True,False,2010,100.0,100.0,True,Crown Heights,Brooklyn,40.67582,-73.9518,Private room,2,1.0,1.0,1.0,60.0,30,730,30,30,730,730,30.0,730.0,274,False
1010694868310783651,Apartment #1099: Columbus Circle,within a few hours,False,61,True,True,2023,98.0,86.0,False,Hell's Kitchen,Manhattan,40.7671356782,-73.9861958569,Entire home/apt,2,1.0,1.0,1.0,154.0,30,365,30,30,365,365,30.0,365.0,0,False
1034018753023076961,317-1A Modern 1BR UES,within an hour,False,50,True,True,2012,99.0,49.0,False,Upper East Side,Manhattan,40.77274,-73.95354,Entire home/apt,3,1.0,1.0,1.0,120.0,30,365,30,30,365,365,30.0,365.0,0,False
48297854,SUN & SOLITUDE 🌟🌟🌟🌟🌟,within a few hours,True,1,True,True,2021,100.0,99.0,True,Bushwick,Brooklyn,40.69821,-73.93217,Entire home/apt,4,1.0,3.0,3.0,200.0,30,30,30,30,1125,1125,30.0,1125.0,224,False
3083197,Spectacular East Village Townhouse with garden,within an hour,True,1,True,True,2014,100.0,100.0,False,East Village,Manhattan,40.7261,-73.97964,Entire home/apt,8,3.5,4.0,5.0,1600.0,30,60,30,30,60,60,30.0,60.0,118,False
692677180661715061,St James @ Weeks,within an hour,True,15,True,True,2016,100.0,99.0,True,Crown Heights,Brooklyn,40.67519,-73.94258,Private room,3,2.0,1.0,1.0,70.0,30,1125,30,30,1125,1125,30.0,1125.0,56,True
38461254,Amazing FemaleTwin-size bed Shared Room,within an hour,False,11,True,True,2019,100.0,87.0,True,Bedford-Stuyvesant,Brooklyn,40.68074,-73.94437,Shared room,2,2.0,1.0,2.0,33.0,30,1125,30,30,1125,1125,30.0,1125.0,5,True
885799158715550569,Bushwick HDTV Room by Irving Square Park #122,within an hour,True,452,True,True,2012,100.0,18.0,False,Bushwick,Brooklyn,40.6914021934,-73.9099392694,Private room,1,1.0,4.0,1.0,37.0,90,365,30,90,365,800,56.1,611.0,0,False
1010699358940032431,Apartment #235: Lower East Side,within a few hours,False,61,True,True,2023,98.0,86.0,False,Two Bridges,Manhattan,40.71286,-73.99346,Entire home/apt,2,1.0,1.0,1.0,156.0,30,365,30,30,365,365,30.0,365.0,0,False
1026171552511575057,Historic 2 Bedroom in Crown Heights,within a few hours,False,2,True,True,2023,100.0,100.0,True,Crown Heights,Brooklyn,40.6714477009,-73.9466793464,Entire home/apt,3,1.0,2.0,2.0,168.0,30,365,30,30,365,365,30.0,365.0,0,False
32306605,"Blueground | UES, indoor pool & city views",within an hour,False,803,True,True,2016,99.0,97.0,False,Midtown,Manhattan,40.75865,-73.96221,Entire home/apt,4,2.0,2.0,2.0,330.0,31,1125,31,365,1125,1125,38.8,1125.0,0,False
46788335,Beautiful Eastside Studio,a few days or more,False,83,True,True,2017,40.0,95.0,True,Murray Hill,Manhattan,40.74997,-73.97719,Entire home/apt,1,1.0,0.0,1.0,100.0,30,120,30,30,1125,1125,30.0,1125.0,0,True
48740080,Sunny 1 BR Apartment in Bushwick 1Block from the L,within an hour,False,1,True,True,2016,100.0,0.0,True,Bushwick,Brooklyn,40.68689,-73.90622,Entire home/apt,2,1.0,1.0,1.0,66.0,90,180,90,90,180,180,90.0,180.0,0,False
48601027,Impeccable Midtown one bedroom apartment,a few days or more,False,83,True,True,2017,40.0,95.0,True,Murray Hill,Manhattan,40.74864,-73.97736,Entire home/apt,3,1.0,1.0,2.0,160.0,30,120,30,30,1125,1125,30.0,1125.0,3,True
627768301668465642,Cozy Private 3 Bedroom Apartment,a few days or more,False,1,True,True,2022,0.0,100.0,False,Bedford-Stuyvesant,Brooklyn,40.6825931254,-73.9127070483,Entire home/apt,4,1.0,3.0,3.0,70.0,30,30,30,30,30,30,30.0,30.0,0,False
16466819,Grand Central / Beautiful Studio,a few days or more,False,7,True,True,2011,0.0,39.0,False,Midtown,Manhattan,40.75134,-73.9708,Entire home/apt,3,1.0,0.0,2.0,120.0,30,365,30,30,365,365,30.0,365.0,4,False
53648851,"TV, Rooftop,2bath, 8 min walk to Prospect Park#227",within an hour,True,452,True,True,2012,100.0,18.0,False,Crown Heights,Brooklyn,40.6748,-73.95284,Private room,1,2.0,5.0,1.0,43.0,30,700,30,90,800,1000,56.1,886.9,1,False
1040242522938333428,"HDTV, laundry, closet, 5 min to Prospect Park #626",within an hour,True,452,True,True,2012,100.0,18.0,False,Crown Heights,Brooklyn,40.66793,-73.9519,Private room,1,1.0,4.0,1.0,44.0,30,365,30,30,365,800,30.0,611.0,0,False
1087703377315874813,Beautiful room in Lower East Side,within a few hours,False,6,True,True,2023,92.0,40.0,False,Lower East Side,Manhattan,40.7199352513,-73.9837491928,Private room,1,1.0,1.0,1.0,64.0,60,365,60,60,365,365,60.0,365.0,0,False
50808284,Massive loft in the heart of New York,within a day,False,1,True,True,2014,60.0,35.0,False,Chelsea,Manhattan,40.74982,-73.99425,Entire home/apt,6,2.0,3.0,3.0,700.0,30,1125,30,30,1125,1125,30.0,1125.0,24,True
853293255629678010,"Large Room, 5 min walk to Prospect Park, HDTV #516",within an hour,True,452,True,True,2012,100.0,18.0,False,Crown Heights,Brooklyn,40.6650706704,-73.954477981,Private room,1,2.0,4.0,1.0,43.0,90,365,30,90,365,800,56.1,611.0,0,False
952108784311950037,"Luxury building, Balcony, Gym, Laundry #221",within an hour,True,452,True,True,2012,100.0,18.0,False,Bedford-Stuyvesant,Brooklyn,40.68833,-73.92075,Private room,1,1.0,4.0,1.0,44.0,30,365,30,30,365,800,30.0,611.0,0,False
818209290472580619,The Cäz - Mulzac Brooklyn Townhome + Waterfall,within an hour,False,7,True,True,2022,99.0,71.0,False,Bedford-Stuyvesant,Brooklyn,40.6831265235,-73.9228131318,Entire home/apt,4,2.0,1.0,0.0,225.0,2,365,1,2,365,365,2.0,365.0,58,False
22360216,Enormous gorgeous studio in LES/Chinatown.,a few days or more,False,1,True,False,2011,33.0,0.0,True,Chinatown,Manhattan,40.71361,-73.99513,Entire home/apt,1,1.0,1.0,1.0,200.0,30,1125,30,30,1125,1125,30.0,1125.0,5,False
879563932105026055,2 bedrooms prime hell's kitchen,within an hour,False,50,True,True,2012,99.0,49.0,True,Hell's Kitchen,Manhattan,40.76257,-73.99061,Entire home/apt,5,1.0,2.0,3.0,168.0,30,365,30,30,365,365,30.0,365.0,0,False
21205891,Roomy 1 bedroom suite in midtown Manhattan,a few days or more,False,83,True,True,2017,40.0,95.0,True,Murray Hill,Manhattan,40.74848,-73.97545,Hotel room,4,1.0,2.0,2.0,140.0,30,365,30,30,1125,1125,30.0,1125.0,13,False
50031800,Gorgeous and Modern 3 bedroom apartment - Doorman,within a few hours,True,39,True,True,2021,92.0,43.0,False,Hell's Kitchen,Manhattan,40.76076,-73.98898,Entire home/apt,4,1.0,3.0,3.0,300.0,30,1125,30,30,1125,1125,30.0,1125.0,4,False
33416246,Extra Large Midtown East 1 Bedroom Elevator,within a few hours,False,126,True,True,2016,97.0,74.0,False,Midtown,Manhattan,40.75604,-73.96727,Entire home/apt,3,1.0,1.0,1.0,175.0,30,1125,30,30,1125,1125,30.0,1125.0,0,False
29256229,Crown Heights Urban Royal Penthouse,within an hour,False,3,True,True,2012,94.0,93.0,True,Crown Heights,Brooklyn,40.67539,-73.94162,Private room,4,1.0,2.0,2.0,125.0,30,365,30,30,1125,1125,30.0,1125.0,77,False
52025707,CONTACT HOST BEFORE BOOKING,within an hour,False,2,True,True,2014,100.0,95.0,False,Hell's Kitchen,Manhattan,40.76428,-73.99271,Private room,1,1.0,1.0,1.0,40.0,100,1125,33,100,1125,1125,86.8,1125.0,2,False
45345960,Queen Bedroom A in #183: Hell's Kitchen,within a few hours,False,267,True,True,2019,100.0,72.0,False,Hell's Kitchen,Manhattan,40.76211,-73.989,Private room,1,0.0,5.0,1.0,84.0,30,180,30,30,180,180,30.0,180.0,0,False
53194567,Lovely 1 bedroom rental in New York,within an hour,True,1,True,True,2021,100.0,86.0,False,East Harlem,Manhattan,40.8015,-73.93711,Entire home/apt,2,1.5,1.0,1.0,150.0,30,100,30,30,100,100,30.0,100.0,39,False
781070167326135184,Live/work artist loft,within an hour,False,1,True,True,2012,100.0,100.0,True,Williamsburg,Brooklyn,40.7161361,-73.9632035,Entire home/apt,2,1.0,1.0,1.0,161.0,30,90,30,30,1125,1125,30.0,1125.0,0,False
9895587,Timeless Nyc Lic 3B,within a few hours,False,5,True,True,2015,90.0,98.0,True,Long Island City,Queens,40.74629,-73.94493,Private room,1,1.0,1.0,1.0,82.0,30,1125,30,30,1125,1125,30.0,1125.0,142,False
52731316,Superior @ The Box House Hotel,within an hour,False,24,True,True,2011,100.0,99.0,True,Greenpoint,Brooklyn,40.73688,-73.95344,Private room,2,1.0,1.0,1.0,189.0,1,1125,1,1,1125,1125,1.0,1125.0,32,True
30252034,A neat bedroom in a cozy 3-bedroom apartment,within a few hours,True,2,True,True,2018,100.0,100.0,True,Roosevelt Island,Manhattan,40.7633,-73.94992,Private room,2,1.0,1.0,1.0,85.0,30,90,30,30,1125,1125,30.0,1125.0,231,False
177606,Spacious Private Jr. One Bedroom Near NYU Hospital,within an hour,True,1,True,True,2011,100.0,89.0,True,Kips Bay,Manhattan,40.74045,-73.9749,Entire home/apt,2,1.0,1.0,1.0,150.0,30,1125,30,30,1125,1125,30.0,1125.0,126,False
48938894,Sonder City Hall Park | Queen Studio w/ City View,within an hour,False,75,True,True,2018,99.0,100.0,True,Financial District,Manhattan,40.71099,-74.00944,Entire home/apt,2,1.0,0.0,1.0,306.0,2,1125,2,2,1,109,2.0,26.6,309,False
44899037,"Delightful, Pristine 2 Bedroom Apt in East Village",within an hour,False,1,True,True,2020,100.0,100.0,False,East Village,Manhattan,40.72373,-73.98385,Entire home/apt,7,1.0,2.0,3.0,292.0,30,1125,30,30,1125,1125,30.0,1125.0,122,False
967838108548217768,Charming Studio! GREAT DEAL,within an hour,True,3,True,True,2017,100.0,94.0,True,East Village,Manhattan,40.7281581075,-73.9843941951,Entire home/apt,3,1.0,0.0,1.0,255.0,30,365,30,30,365,365,30.0,365.0,1,False
40092482,"Beautiful 1Br, Steps from Union SQ",within a day,False,6,True,True,2018,86.0,70.0,False,Gramercy,Manhattan,40.73246,-73.98511,Entire home/apt,4,1.0,1.0,1.0,135.0,30,365,30,30,365,365,30.0,365.0,8,False
52168779,Sonder Duane Street | King Room,within an hour,False,75,True,True,2018,99.0,100.0,False,Tribeca,Manhattan,40.71552,-74.00835,Private room,2,1.0,0.0,1.0,255.0,2,1125,1,2,1,28,1.3,19.7,22,False
719509945936958675,Great 2br suite in Historic Brownstone,within a day,False,3,True,True,2013,50.0,99.0,True,Crown Heights,Brooklyn,40.67111,-73.94625,Private room,2,1.0,2.0,2.0,125.0,30,365,30,30,365,365,30.0,365.0,7,False
727389474147096178,Crown Heights Chic | 3BR Home | Steps to Subway,within an hour,True,4,True,True,2022,100.0,99.0,True,Crown Heights,Brooklyn,40.6755201385,-73.9423940265,Entire home/apt,7,1.0,3.0,5.0,239.0,1,365,2,3,365,365,2.9,365.0,55,True
